race_id,top1,winner_top3,winner_rank,spearman,rank_mae,ndcg5,n_entries,winner_logloss,winner_brier,model
2023_05,1.0,1.0,1.0,0.7699248120300751,2.8,0.8959703846195658,20.0,0.6976573360378313,0.01543180625,no_circuit
2023_06,1.0,1.0,1.0,0.6140350877192983,4.3,0.806321454830414,20.0,0.6931471805599453,0.015432840625000003,no_circuit
2023_07,1.0,1.0,1.0,0.7218045112781954,3.3,0.7184486708452613,20.0,0.6280619339040109,0.012886871875,no_circuit
2023_08,1.0,1.0,1.0,0.7729618163054695,2.9,0.7852032916936653,20.0,0.5512136846712787,0.010575703124999999,no_circuit
2023_09,1.0,1.0,1.0,0.819298245614035,3.0,0.8529418003742321,20.0,0.4887787845720696,0.008824182812500001,no_circuit
2023_10,1.0,1.0,1.0,0.6676986584107326,4.0,0.7385162258326089,20.0,0.48532033335762875,0.008779137499999997,no_circuit
2023_11,1.0,1.0,1.0,0.826625386996904,3.2,0.7074940474507528,20.0,0.449416995637347,0.007827249999999997,no_circuit
2023_12,1.0,1.0,1.0,0.87203302373581,3.4,0.812732070818194,20.0,0.4206421997080114,0.006996082812500001,no_circuit
2023_13,1.0,1.0,1.0,0.6960784313725491,3.3,0.7140494103307808,20.0,0.4200712604975265,0.006854196874999999,no_circuit
2023_14,1.0,1.0,1.0,0.7853457172342622,3.1578947368421053,0.9685757681110965,19.0,0.2970592342643779,0.004069480263157894,no_circuit
2023_15,0.0,1.0,2.0,0.5,4.526315789473684,0.6058705141545793,19.0,2.661047347506874,0.07377235690789473,no_circuit
2023_16,1.0,1.0,1.0,0.8428571428571429,4.1,0.8391853250139395,20.0,0.464021557568188,0.0083255234375,no_circuit
2023_17,1.0,1.0,1.0,0.7352941176470589,3.1578947368421053,0.8968270142695045,19.0,0.37797154379924186,0.0063440723684210516,no_circuit
2023_18,1.0,1.0,1.0,0.502450980392157,5.2,0.9228329600513825,20.0,0.39471064521030425,0.0062635140625,no_circuit
2023_19,1.0,1.0,1.0,0.7720588235294118,3.263157894736842,0.7976614538661513,19.0,0.38916124140163477,0.00652853947368421,no_circuit
2023_20,1.0,1.0,1.0,0.6395604395604396,3.789473684210526,0.8391853250139395,19.0,0.3410828491788962,0.005530332236842107,no_circuit
2023_21,1.0,1.0,1.0,0.8070175438596491,3.2,0.9095565943566785,20.0,0.38860799104174143,0.0062386515624999975,no_circuit
2023_22,1.0,1.0,1.0,0.6706766917293233,3.1,0.9311429737414604,20.0,0.4298218396129037,0.007519003125,no_circuit
2024_01,1.0,1.0,1.0,0.837593984962406,2.3,0.9473512398345234,20.0,0.4045904906975035,0.006691640625,no_circuit
2024_02,1.0,1.0,1.0,0.7667698658410733,3.8,0.9402683711198732,20.0,0.41343427775784103,0.0069807781249999964,no_circuit
2024_03,0.0,0.0,4.0,0.556372549019608,4.947368421052632,0.5108123274667773,19.0,2.6574759151392766,0.06771081414473686,no_circuit
2024_04,1.0,1.0,1.0,0.9338235294117647,2.0,0.9388755862097978,20.0,0.5649738668369623,0.011315189062499998,no_circuit
2024_05,1.0,1.0,1.0,0.9240196078431374,2.8,0.9339092046216405,20.0,0.5684988759948348,0.011370640625000001,no_circuit
2024_06,0.0,0.0,5.0,0.787719298245614,2.9,0.7189717139929772,20.0,3.2867532472712866,0.06449350000000001,no_circuit
2024_07,1.0,1.0,1.0,0.7543859649122807,3.2,0.912519623570204,20.0,0.6010238916841395,0.012318135937499999,no_circuit
2024_08,0.0,1.0,2.0,0.8676470588235294,3.4,0.5199966198571524,20.0,2.006191079940243,0.05392710624999999,no_circuit
2024_09,1.0,1.0,1.0,0.8821428571428571,5.0,0.8207236354156459,20.0,0.726962529054676,0.016311682812500002,no_circuit
2024_10,1.0,1.0,1.0,0.7909774436090224,3.0,0.8573291970546885,20.0,0.6755528721589942,0.0142685546875,no_circuit
2024_11,0.0,0.0,5.0,0.4451127819548871,4.4,0.35070510213503236,20.0,2.9445639869795914,0.059756471874999995,no_circuit
2024_12,0.0,0.0,7.0,0.5273477812177503,4.526315789473684,0.4056439182092857,19.0,3.3002214643221532,0.06449732236842105,no_circuit
2024_13,0.0,0.0,6.0,0.8701754385964912,2.0,0.25468414282615587,20.0,2.5952797072693707,0.05518975625,no_circuit
2024_14,0.0,0.0,6.0,0.5947368421052631,3.7,0.3031998623352895,20.0,2.7105533313203285,0.0553248390625,no_circuit
2024_15,0.0,1.0,2.0,0.8225563909774435,2.4,0.8645478846264829,20.0,1.8996231151039995,0.047119018750000005,no_circuit
2024_16,0.0,0.0,4.0,0.7964912280701755,3.2,0.5790184504438275,20.0,2.436116485618568,0.053505449999999996,no_circuit
2024_17,0.0,1.0,3.0,0.5543859649122806,4.7,0.5445091440074905,20.0,1.977787887953336,0.0467918109375,no_circuit
2024_18,0.0,1.0,3.0,0.8771929824561402,2.6,0.774430195804811,20.0,1.7867719277170158,0.043180528125,no_circuit
