race_id,top1,winner_top3,winner_rank,spearman,rank_mae,ndcg5,n_entries,winner_logloss,winner_brier,model
2026_01,0.0,0.0,18.0,0.11176470588235293,6.6,0.16431935091762812,20.0,2.995732273553991,0.047499999999999994,championship
2026_02,0.0,1.0,2.0,0.7607142857142856,3.2222222222222223,0.8560722310017573,18.0,2.890371757896165,0.05246913580246914,championship
2026_03,1.0,1.0,1.0,0.5864661654135337,3.727272727272727,0.7867068304716428,22.0,3.0910424533583156,0.04338842975206614,championship
2026_04,1.0,1.0,1.0,0.8390092879256965,4.454545454545454,0.8477910418630064,22.0,3.0910424533583156,0.04338842975206614,championship
2026_05,1.0,1.0,1.0,0.8088235294117646,4.476190476190476,0.8535875055991714,21.0,3.044522437723423,0.0453514739229025,championship
2026_06,1.0,1.0,1.0,0.5411764705882353,6.636363636363637,0.8435060013771576,22.0,3.0910424533583156,0.04338842975206614,championship
2026_07,0.0,1.0,2.0,0.41666666666666674,3.4545454545454546,0.6013140705458083,22.0,3.0910424533583156,0.04338842975206614,championship
2026_08,0.0,1.0,3.0,0.8142414860681115,2.8181818181818183,0.532208209304592,22.0,3.0910424533583156,0.04338842975206614,championship
2026_09,0.0,0.0,6.0,0.47067669172932325,4.545454545454546,0.2610817206603437,22.0,3.0910424533583156,0.04338842975206614,championship
2026_10,1.0,1.0,1.0,0.8982456140350877,2.727272727272727,0.862193222448238,22.0,3.0910424533583156,0.04338842975206614,championship
2026_11,0.0,0.0,6.0,0.7473684210526316,3.6363636363636362,0.32263012456275797,22.0,3.0910424533583156,0.04338842975206614,championship
2026_12,0.0,0.0,5.0,0.7598039215686275,3.8181818181818183,0.7189717139929772,22.0,3.0910424533583156,0.04338842975206614,championship
2026_13,1.0,1.0,1.0,0.8403508771929825,3.272727272727273,0.8689329622513345,22.0,3.0910424533583156,0.04338842975206614,championship
2026_01,0.0,1.0,2.0,0.6588235294117648,3.9,0.6403402497271588,20.0,2.995732273553991,0.04749999999999999,form5
2026_02,0.0,1.0,3.0,0.6392857142857141,4.222222222222222,0.5752486573839499,18.0,2.890371757896165,0.05246913580246914,form5
2026_03,0.0,0.0,4.0,0.6706766917293233,4.2727272727272725,0.45499987901907374,22.0,3.0910424533583156,0.04338842975206614,form5
2026_04,0.0,1.0,3.0,0.7667698658410733,4.181818181818182,0.41475686459389044,22.0,3.0910424533583156,0.04338842975206614,form5
2026_05,0.0,1.0,2.0,0.6205882352941177,4.857142857142857,0.6029199211430964,21.0,3.044522437723423,0.0453514739229025,form5
2026_06,1.0,1.0,1.0,0.38823529411764707,6.7272727272727275,0.8865345856224913,22.0,3.0910424533583156,0.04338842975206614,form5
2026_07,0.0,1.0,2.0,0.27696078431372556,3.727272727272727,0.5650896693714135,22.0,3.0910424533583156,0.04338842975206614,form5
2026_08,0.0,0.0,4.0,0.87203302373581,2.5454545454545454,0.5711800599954496,22.0,3.0910424533583156,0.04338842975206614,form5
2026_09,0.0,0.0,10.0,0.4676691729323308,4.454545454545454,0.28049953189400395,22.0,3.0910424533583156,0.04338842975206614,form5
2026_10,0.0,0.0,5.0,0.7824561403508771,3.909090909090909,0.33790880173062,22.0,3.0910424533583156,0.04338842975206614,form5
2026_11,0.0,0.0,7.0,0.7017543859649124,4.0,0.08795983976853798,22.0,3.0910424533583156,0.04338842975206614,form5
2026_12,0.0,1.0,2.0,0.7965686274509804,3.909090909090909,0.5645310051380938,22.0,3.0910424533583156,0.04338842975206614,form5
2026_13,0.0,0.0,4.0,0.8368421052631579,3.727272727272727,0.4611141603127837,22.0,3.0910424533583156,0.04338842975206614,form5
2026_01,1.0,1.0,1.0,0.7852941176470588,2.8,0.9610608322267378,20.0,2.995732273553991,0.04749999999999999,grid_reference_post_quali
2026_02,1.0,1.0,1.0,0.8785714285714284,2.2222222222222223,0.9915243463752744,18.0,2.890371757896165,0.05246913580246914,grid_reference_post_quali
2026_03,1.0,1.0,1.0,0.9157894736842105,2.0,0.9595018350139964,22.0,3.0910424533583156,0.04338842975206614,grid_reference_post_quali
2026_04,1.0,1.0,1.0,0.8802889576883385,3.4545454545454546,0.8599737919673534,22.0,3.0910424533583156,0.04338842975206614,grid_reference_post_quali
2026_05,0.0,1.0,2.0,0.7852941176470588,4.666666666666667,0.555653870374339,21.0,3.044522437723423,0.0453514739229025,grid_reference_post_quali
2026_06,1.0,1.0,1.0,0.65,5.090909090909091,0.9028355767502371,22.0,3.0910424533583156,0.04338842975206614,grid_reference_post_quali
2026_07,0.0,1.0,2.0,0.6446078431372549,3.090909090909091,0.8486353216924086,22.0,3.0910424533583156,0.04338842975206614,grid_reference_post_quali
2026_08,1.0,1.0,1.0,0.9215686274509803,1.8181818181818181,0.8833266712044433,22.0,3.0910424533583156,0.04338842975206614,grid_reference_post_quali
2026_09,0.0,1.0,2.0,0.6015037593984961,4.363636363636363,0.6552140683458563,22.0,3.0910424533583156,0.04338842975206614,grid_reference_post_quali
2026_10,1.0,1.0,1.0,0.8105263157894737,2.909090909090909,0.9429129660325382,22.0,3.0910424533583156,0.04338842975206614,grid_reference_post_quali
2026_11,1.0,1.0,1.0,0.9175438596491228,2.4545454545454546,0.8706688760729636,22.0,3.0910424533583156,0.04338842975206614,grid_reference_post_quali
2026_12,1.0,1.0,1.0,0.8504901960784315,2.8181818181818183,0.9656953319940501,22.0,3.0910424533583156,0.04338842975206614,grid_reference_post_quali
2026_13,0.0,0.0,19.0,0.6298245614035087,3.8181818181818183,0.2666775105360413,22.0,3.0910424533583156,0.04338842975206613,grid_reference_post_quali
2026_01,0.0,0.0,4.0,0.6352941176470589,4.5,0.38301532834839747,20.0,2.995732273553991,0.04749999999999999,last_race
2026_02,0.0,1.0,2.0,0.7392857142857142,3.4444444444444446,0.8560722310017573,18.0,2.890371757896165,0.05246913580246914,last_race
2026_03,1.0,1.0,1.0,0.4661654135338345,5.0,0.7867068304716428,22.0,3.0910424533583156,0.04338842975206614,last_race
2026_04,1.0,1.0,1.0,0.7708978328173374,4.7272727272727275,0.9313912215643528,22.0,3.0910424533583156,0.04338842975206614,last_race
2026_05,1.0,1.0,1.0,0.4382352941176471,5.714285714285714,0.7385162258326089,21.0,3.044522437723423,0.0453514739229025,last_race
2026_06,1.0,1.0,1.0,0.4205882352941176,6.090909090909091,0.9458641609955708,22.0,3.0910424533583156,0.04338842975206614,last_race
2026_07,0.0,1.0,2.0,0.18137254901960786,5.363636363636363,0.43795486500052905,22.0,3.0910424533583156,0.04338842975206614,last_race
2026_08,0.0,1.0,2.0,0.6883384932920537,3.6363636363636362,0.6173922586227648,22.0,3.0910424533583156,0.04338842975206614,last_race
