model,n_races,top1,top1_ci_low,top1_ci_high,winner_top3,ndcg5,spearman,rank_mae,winner_logloss,winner_brier
strength_mc,13.0,0.6923076923076923,0.4236934317473361,0.873192963469266,0.9230769230769231,0.8104190385818357,0.8332363714716655,3.1255744255744258,1.1463353841496469,0.023631430514652014
grid_reference_post_quali,13.0,0.6923076923076923,0.4236934317473361,0.873192963469266,0.9230769230769231,0.8202831537374031,0.7901002506265666,3.1928515928515933,,
last_race,13.0,0.38461538461538464,0.1770970779442661,0.6447710849257727,0.6923076923076923,0.642454488774746,0.570851052971796,4.638084138084138,,
championship,13.0,0.38461538461538464,0.1770970779442661,0.6447710849257727,0.6923076923076923,0.6509396244525535,0.6875874641354518,3.975335775335775,,
form5,13.0,0.07692307692307693,0.013710421238024628,0.33313950928545055,0.5384615384615384,0.4956217865923511,0.6522048900531873,4.187223887223887,,
uniform,13.0,0.0,0.0,0.22809537243683428,0.5384615384615384,0.22750140351826872,-0.08971126912303386,7.1473859473859465,3.0646962309812866,0.04455422363431023
