driver_id,driver_code,constructor_id,season,round,race_id,circuit_id,source,observed_at,cutoff_utc
albon,ALB,williams,2022,2,2022_02,jeddah,previous_event_projection,2022-03-21 00:00:00+00:00,2022-03-25T05:00:00+00:00
alonso,ALO,alpine,2022,2,2022_02,jeddah,previous_event_projection,2022-03-21 00:00:00+00:00,2022-03-25T05:00:00+00:00
bottas,BOT,alfa,2022,2,2022_02,jeddah,previous_event_projection,2022-03-21 00:00:00+00:00,2022-03-25T05:00:00+00:00
gasly,GAS,alphatauri,2022,2,2022_02,jeddah,previous_event_projection,2022-03-21 00:00:00+00:00,2022-03-25T05:00:00+00:00
hamilton,HAM,mercedes,2022,2,2022_02,jeddah,previous_event_projection,2022-03-21 00:00:00+00:00,2022-03-25T05:00:00+00:00
hulkenberg,HUL,aston_martin,2022,2,2022_02,jeddah,previous_event_projection,2022-03-21 00:00:00+00:00,2022-03-25T05:00:00+00:00
kevin_magnussen,MAG,haas,2022,2,2022_02,jeddah,previous_event_projection,2022-03-21 00:00:00+00:00,2022-03-25T05:00:00+00:00
latifi,LAT,williams,2022,2,2022_02,jeddah,previous_event_projection,2022-03-21 00:00:00+00:00,2022-03-25T05:00:00+00:00
leclerc,LEC,ferrari,2022,2,2022_02,jeddah,previous_event_projection,2022-03-21 00:00:00+00:00,2022-03-25T05:00:00+00:00
max_verstappen,VER,red_bull,2022,2,2022_02,jeddah,previous_event_projection,2022-03-21 00:00:00+00:00,2022-03-25T05:00:00+00:00
mick_schumacher,MSC,haas,2022,2,2022_02,jeddah,previous_event_projection,2022-03-21 00:00:00+00:00,2022-03-25T05:00:00+00:00
norris,NOR,mclaren,2022,2,2022_02,jeddah,previous_event_projection,2022-03-21 00:00:00+00:00,2022-03-25T05:00:00+00:00
ocon,OCO,alpine,2022,2,2022_02,jeddah,previous_event_projection,2022-03-21 00:00:00+00:00,2022-03-25T05:00:00+00:00
perez,PER,red_bull,2022,2,2022_02,jeddah,previous_event_projection,2022-03-21 00:00:00+00:00,2022-03-25T05:00:00+00:00
ricciardo,RIC,mclaren,2022,2,2022_02,jeddah,previous_event_projection,2022-03-21 00:00:00+00:00,2022-03-25T05:00:00+00:00
russell,RUS,mercedes,2022,2,2022_02,jeddah,previous_event_projection,2022-03-21 00:00:00+00:00,2022-03-25T05:00:00+00:00
sainz,SAI,ferrari,2022,2,2022_02,jeddah,previous_event_projection,2022-03-21 00:00:00+00:00,2022-03-25T05:00:00+00:00
stroll,STR,aston_martin,2022,2,2022_02,jeddah,previous_event_projection,2022-03-21 00:00:00+00:00,2022-03-25T05:00:00+00:00
tsunoda,TSU,alphatauri,2022,2,2022_02,jeddah,previous_event_projection,2022-03-21 00:00:00+00:00,2022-03-25T05:00:00+00:00
zhou,ZHO,alfa,2022,2,2022_02,jeddah,previous_event_projection,2022-03-21 00:00:00+00:00,2022-03-25T05:00:00+00:00
albon,ALB,williams,2022,3,2022_03,albert_park,previous_event_projection,2022-03-28 00:00:00+00:00,2022-04-07T17:00:00+00:00
alonso,ALO,alpine,2022,3,2022_03,albert_park,previous_event_projection,2022-03-28 00:00:00+00:00,2022-04-07T17:00:00+00:00
bottas,BOT,alfa,2022,3,2022_03,albert_park,previous_event_projection,2022-03-28 00:00:00+00:00,2022-04-07T17:00:00+00:00
gasly,GAS,alphatauri,2022,3,2022_03,albert_park,previous_event_projection,2022-03-28 00:00:00+00:00,2022-04-07T17:00:00+00:00
hamilton,HAM,mercedes,2022,3,2022_03,albert_park,previous_event_projection,2022-03-28 00:00:00+00:00,2022-04-07T17:00:00+00:00
hulkenberg,HUL,aston_martin,2022,3,2022_03,albert_park,previous_event_projection,2022-03-28 00:00:00+00:00,2022-04-07T17:00:00+00:00
kevin_magnussen,MAG,haas,2022,3,2022_03,albert_park,previous_event_projection,2022-03-28 00:00:00+00:00,2022-04-07T17:00:00+00:00
latifi,LAT,williams,2022,3,2022_03,albert_park,previous_event_projection,2022-03-28 00:00:00+00:00,2022-04-07T17:00:00+00:00
leclerc,LEC,ferrari,2022,3,2022_03,albert_park,previous_event_projection,2022-03-28 00:00:00+00:00,2022-04-07T17:00:00+00:00
max_verstappen,VER,red_bull,2022,3,2022_03,albert_park,previous_event_projection,2022-03-28 00:00:00+00:00,2022-04-07T17:00:00+00:00
norris,NOR,mclaren,2022,3,2022_03,albert_park,previous_event_projection,2022-03-28 00:00:00+00:00,2022-04-07T17:00:00+00:00
ocon,OCO,alpine,2022,3,2022_03,albert_park,previous_event_projection,2022-03-28 00:00:00+00:00,2022-04-07T17:00:00+00:00
perez,PER,red_bull,2022,3,2022_03,albert_park,previous_event_projection,2022-03-28 00:00:00+00:00,2022-04-07T17:00:00+00:00
ricciardo,RIC,mclaren,2022,3,2022_03,albert_park,previous_event_projection,2022-03-28 00:00:00+00:00,2022-04-07T17:00:00+00:00
russell,RUS,mercedes,2022,3,2022_03,albert_park,previous_event_projection,2022-03-28 00:00:00+00:00,2022-04-07T17:00:00+00:00
sainz,SAI,ferrari,2022,3,2022_03,albert_park,previous_event_projection,2022-03-28 00:00:00+00:00,2022-04-07T17:00:00+00:00
stroll,STR,aston_martin,2022,3,2022_03,albert_park,previous_event_projection,2022-03-28 00:00:00+00:00,2022-04-07T17:00:00+00:00
tsunoda,TSU,alphatauri,2022,3,2022_03,albert_park,previous_event_projection,2022-03-28 00:00:00+00:00,2022-04-07T17:00:00+00:00
zhou,ZHO,alfa,2022,3,2022_03,albert_park,previous_event_projection,2022-03-28 00:00:00+00:00,2022-04-07T17:00:00+00:00
albon,ALB,williams,2022,4,2022_04,imola,previous_event_projection,2022-04-11 00:00:00+00:00,2022-04-22T01:00:00+00:00
alonso,ALO,alpine,2022,4,2022_04,imola,previous_event_projection,2022-04-11 00:00:00+00:00,2022-04-22T01:00:00+00:00
bottas,BOT,alfa,2022,4,2022_04,imola,previous_event_projection,2022-04-11 00:00:00+00:00,2022-04-22T01:00:00+00:00
gasly,GAS,alphatauri,2022,4,2022_04,imola,previous_event_projection,2022-04-11 00:00:00+00:00,2022-04-22T01:00:00+00:00
hamilton,HAM,mercedes,2022,4,2022_04,imola,previous_event_projection,2022-04-11 00:00:00+00:00,2022-04-22T01:00:00+00:00
kevin_magnussen,MAG,haas,2022,4,2022_04,imola,previous_event_projection,2022-04-11 00:00:00+00:00,2022-04-22T01:00:00+00:00
latifi,LAT,williams,2022,4,2022_04,imola,previous_event_projection,2022-04-11 00:00:00+00:00,2022-04-22T01:00:00+00:00
leclerc,LEC,ferrari,2022,4,2022_04,imola,previous_event_projection,2022-04-11 00:00:00+00:00,2022-04-22T01:00:00+00:00
max_verstappen,VER,red_bull,2022,4,2022_04,imola,previous_event_projection,2022-04-11 00:00:00+00:00,2022-04-22T01:00:00+00:00
mick_schumacher,MSC,haas,2022,4,2022_04,imola,previous_event_projection,2022-04-11 00:00:00+00:00,2022-04-22T01:00:00+00:00
norris,NOR,mclaren,2022,4,2022_04,imola,previous_event_projection,2022-04-11 00:00:00+00:00,2022-04-22T01:00:00+00:00
ocon,OCO,alpine,2022,4,2022_04,imola,previous_event_projection,2022-04-11 00:00:00+00:00,2022-04-22T01:00:00+00:00
perez,PER,red_bull,2022,4,2022_04,imola,previous_event_projection,2022-04-11 00:00:00+00:00,2022-04-22T01:00:00+00:00
ricciardo,RIC,mclaren,2022,4,2022_04,imola,previous_event_projection,2022-04-11 00:00:00+00:00,2022-04-22T01:00:00+00:00
russell,RUS,mercedes,2022,4,2022_04,imola,previous_event_projection,2022-04-11 00:00:00+00:00,2022-04-22T01:00:00+00:00
sainz,SAI,ferrari,2022,4,2022_04,imola,previous_event_projection,2022-04-11 00:00:00+00:00,2022-04-22T01:00:00+00:00
stroll,STR,aston_martin,2022,4,2022_04,imola,previous_event_projection,2022-04-11 00:00:00+00:00,2022-04-22T01:00:00+00:00
tsunoda,TSU,alphatauri,2022,4,2022_04,imola,previous_event_projection,2022-04-11 00:00:00+00:00,2022-04-22T01:00:00+00:00
vettel,VET,aston_martin,2022,4,2022_04,imola,previous_event_projection,2022-04-11 00:00:00+00:00,2022-04-22T01:00:00+00:00
zhou,ZHO,alfa,2022,4,2022_04,imola,previous_event_projection,2022-04-11 00:00:00+00:00,2022-04-22T01:00:00+00:00
albon,ALB,williams,2022,5,2022_05,miami,previous_event_projection,2022-04-25 00:00:00+00:00,2022-05-06T07:30:00+00:00
alonso,ALO,alpine,2022,5,2022_05,miami,previous_event_projection,2022-04-25 00:00:00+00:00,2022-05-06T07:30:00+00:00
bottas,BOT,alfa,2022,5,2022_05,miami,previous_event_projection,2022-04-25 00:00:00+00:00,2022-05-06T07:30:00+00:00
gasly,GAS,alphatauri,2022,5,2022_05,miami,previous_event_projection,2022-04-25 00:00:00+00:00,2022-05-06T07:30:00+00:00
hamilton,HAM,mercedes,2022,5,2022_05,miami,previous_event_projection,2022-04-25 00:00:00+00:00,2022-05-06T07:30:00+00:00
kevin_magnussen,MAG,haas,2022,5,2022_05,miami,previous_event_projection,2022-04-25 00:00:00+00:00,2022-05-06T07:30:00+00:00
latifi,LAT,williams,2022,5,2022_05,miami,previous_event_projection,2022-04-25 00:00:00+00:00,2022-05-06T07:30:00+00:00
leclerc,LEC,ferrari,2022,5,2022_05,miami,previous_event_projection,2022-04-25 00:00:00+00:00,2022-05-06T07:30:00+00:00
max_verstappen,VER,red_bull,2022,5,2022_05,miami,previous_event_projection,2022-04-25 00:00:00+00:00,2022-05-06T07:30:00+00:00
mick_schumacher,MSC,haas,2022,5,2022_05,miami,previous_event_projection,2022-04-25 00:00:00+00:00,2022-05-06T07:30:00+00:00
norris,NOR,mclaren,2022,5,2022_05,miami,previous_event_projection,2022-04-25 00:00:00+00:00,2022-05-06T07:30:00+00:00
ocon,OCO,alpine,2022,5,2022_05,miami,previous_event_projection,2022-04-25 00:00:00+00:00,2022-05-06T07:30:00+00:00
perez,PER,red_bull,2022,5,2022_05,miami,previous_event_projection,2022-04-25 00:00:00+00:00,2022-05-06T07:30:00+00:00
ricciardo,RIC,mclaren,2022,5,2022_05,miami,previous_event_projection,2022-04-25 00:00:00+00:00,2022-05-06T07:30:00+00:00
russell,RUS,mercedes,2022,5,2022_05,miami,previous_event_projection,2022-04-25 00:00:00+00:00,2022-05-06T07:30:00+00:00
sainz,SAI,ferrari,2022,5,2022_05,miami,previous_event_projection,2022-04-25 00:00:00+00:00,2022-05-06T07:30:00+00:00
stroll,STR,aston_martin,2022,5,2022_05,miami,previous_event_projection,2022-04-25 00:00:00+00:00,2022-05-06T07:30:00+00:00
tsunoda,TSU,alphatauri,2022,5,2022_05,miami,previous_event_projection,2022-04-25 00:00:00+00:00,2022-05-06T07:30:00+00:00
vettel,VET,aston_martin,2022,5,2022_05,miami,previous_event_projection,2022-04-25 00:00:00+00:00,2022-05-06T07:30:00+00:00
zhou,ZHO,alfa,2022,5,2022_05,miami,previous_event_projection,2022-04-25 00:00:00+00:00,2022-05-06T07:30:00+00:00
albon,ALB,williams,2022,6,2022_06,catalunya,previous_event_projection,2022-05-09 00:00:00+00:00,2022-05-20T01:00:00+00:00
alonso,ALO,alpine,2022,6,2022_06,catalunya,previous_event_projection,2022-05-09 00:00:00+00:00,2022-05-20T01:00:00+00:00
bottas,BOT,alfa,2022,6,2022_06,catalunya,previous_event_projection,2022-05-09 00:00:00+00:00,2022-05-20T01:00:00+00:00
gasly,GAS,alphatauri,2022,6,2022_06,catalunya,previous_event_projection,2022-05-09 00:00:00+00:00,2022-05-20T01:00:00+00:00
hamilton,HAM,mercedes,2022,6,2022_06,catalunya,previous_event_projection,2022-05-09 00:00:00+00:00,2022-05-20T01:00:00+00:00
kevin_magnussen,MAG,haas,2022,6,2022_06,catalunya,previous_event_projection,2022-05-09 00:00:00+00:00,2022-05-20T01:00:00+00:00
latifi,LAT,williams,2022,6,2022_06,catalunya,previous_event_projection,2022-05-09 00:00:00+00:00,2022-05-20T01:00:00+00:00
leclerc,LEC,ferrari,2022,6,2022_06,catalunya,previous_event_projection,2022-05-09 00:00:00+00:00,2022-05-20T01:00:00+00:00
max_verstappen,VER,red_bull,2022,6,2022_06,catalunya,previous_event_projection,2022-05-09 00:00:00+00:00,2022-05-20T01:00:00+00:00
mick_schumacher,MSC,haas,2022,6,2022_06,catalunya,previous_event_projection,2022-05-09 00:00:00+00:00,2022-05-20T01:00:00+00:00
norris,NOR,mclaren,2022,6,2022_06,catalunya,previous_event_projection,2022-05-09 00:00:00+00:00,2022-05-20T01:00:00+00:00
ocon,OCO,alpine,2022,6,2022_06,catalunya,previous_event_projection,2022-05-09 00:00:00+00:00,2022-05-20T01:00:00+00:00
perez,PER,red_bull,2022,6,2022_06,catalunya,previous_event_projection,2022-05-09 00:00:00+00:00,2022-05-20T01:00:00+00:00
ricciardo,RIC,mclaren,2022,6,2022_06,catalunya,previous_event_projection,2022-05-09 00:00:00+00:00,2022-05-20T01:00:00+00:00
russell,RUS,mercedes,2022,6,2022_06,catalunya,previous_event_projection,2022-05-09 00:00:00+00:00,2022-05-20T01:00:00+00:00
sainz,SAI,ferrari,2022,6,2022_06,catalunya,previous_event_projection,2022-05-09 00:00:00+00:00,2022-05-20T01:00:00+00:00
stroll,STR,aston_martin,2022,6,2022_06,catalunya,previous_event_projection,2022-05-09 00:00:00+00:00,2022-05-20T01:00:00+00:00
tsunoda,TSU,alphatauri,2022,6,2022_06,catalunya,previous_event_projection,2022-05-09 00:00:00+00:00,2022-05-20T01:00:00+00:00
vettel,VET,aston_martin,2022,6,2022_06,catalunya,previous_event_projection,2022-05-09 00:00:00+00:00,2022-05-20T01:00:00+00:00
zhou,ZHO,alfa,2022,6,2022_06,catalunya,previous_event_projection,2022-05-09 00:00:00+00:00,2022-05-20T01:00:00+00:00
albon,ALB,williams,2022,7,2022_07,monaco,previous_event_projection,2022-05-23 00:00:00+00:00,2022-05-27T01:00:00+00:00
alonso,ALO,alpine,2022,7,2022_07,monaco,previous_event_projection,2022-05-23 00:00:00+00:00,2022-05-27T01:00:00+00:00
bottas,BOT,alfa,2022,7,2022_07,monaco,previous_event_projection,2022-05-23 00:00:00+00:00,2022-05-27T01:00:00+00:00
gasly,GAS,alphatauri,2022,7,2022_07,monaco,previous_event_projection,2022-05-23 00:00:00+00:00,2022-05-27T01:00:00+00:00
hamilton,HAM,mercedes,2022,7,2022_07,monaco,previous_event_projection,2022-05-23 00:00:00+00:00,2022-05-27T01:00:00+00:00
kevin_magnussen,MAG,haas,2022,7,2022_07,monaco,previous_event_projection,2022-05-23 00:00:00+00:00,2022-05-27T01:00:00+00:00
latifi,LAT,williams,2022,7,2022_07,monaco,previous_event_projection,2022-05-23 00:00:00+00:00,2022-05-27T01:00:00+00:00
leclerc,LEC,ferrari,2022,7,2022_07,monaco,previous_event_projection,2022-05-23 00:00:00+00:00,2022-05-27T01:00:00+00:00
max_verstappen,VER,red_bull,2022,7,2022_07,monaco,previous_event_projection,2022-05-23 00:00:00+00:00,2022-05-27T01:00:00+00:00
mick_schumacher,MSC,haas,2022,7,2022_07,monaco,previous_event_projection,2022-05-23 00:00:00+00:00,2022-05-27T01:00:00+00:00
norris,NOR,mclaren,2022,7,2022_07,monaco,previous_event_projection,2022-05-23 00:00:00+00:00,2022-05-27T01:00:00+00:00
ocon,OCO,alpine,2022,7,2022_07,monaco,previous_event_projection,2022-05-23 00:00:00+00:00,2022-05-27T01:00:00+00:00
perez,PER,red_bull,2022,7,2022_07,monaco,previous_event_projection,2022-05-23 00:00:00+00:00,2022-05-27T01:00:00+00:00
ricciardo,RIC,mclaren,2022,7,2022_07,monaco,previous_event_projection,2022-05-23 00:00:00+00:00,2022-05-27T01:00:00+00:00
russell,RUS,mercedes,2022,7,2022_07,monaco,previous_event_projection,2022-05-23 00:00:00+00:00,2022-05-27T01:00:00+00:00
sainz,SAI,ferrari,2022,7,2022_07,monaco,previous_event_projection,2022-05-23 00:00:00+00:00,2022-05-27T01:00:00+00:00
stroll,STR,aston_martin,2022,7,2022_07,monaco,previous_event_projection,2022-05-23 00:00:00+00:00,2022-05-27T01:00:00+00:00
tsunoda,TSU,alphatauri,2022,7,2022_07,monaco,previous_event_projection,2022-05-23 00:00:00+00:00,2022-05-27T01:00:00+00:00
vettel,VET,aston_martin,2022,7,2022_07,monaco,previous_event_projection,2022-05-23 00:00:00+00:00,2022-05-27T01:00:00+00:00
zhou,ZHO,alfa,2022,7,2022_07,monaco,previous_event_projection,2022-05-23 00:00:00+00:00,2022-05-27T01:00:00+00:00
albon,ALB,williams,2022,8,2022_08,baku,previous_event_projection,2022-05-30 00:00:00+00:00,2022-06-09T23:00:00+00:00
alonso,ALO,alpine,2022,8,2022_08,baku,previous_event_projection,2022-05-30 00:00:00+00:00,2022-06-09T23:00:00+00:00
bottas,BOT,alfa,2022,8,2022_08,baku,previous_event_projection,2022-05-30 00:00:00+00:00,2022-06-09T23:00:00+00:00
gasly,GAS,alphatauri,2022,8,2022_08,baku,previous_event_projection,2022-05-30 00:00:00+00:00,2022-06-09T23:00:00+00:00
hamilton,HAM,mercedes,2022,8,2022_08,baku,previous_event_projection,2022-05-30 00:00:00+00:00,2022-06-09T23:00:00+00:00
kevin_magnussen,MAG,haas,2022,8,2022_08,baku,previous_event_projection,2022-05-30 00:00:00+00:00,2022-06-09T23:00:00+00:00
latifi,LAT,williams,2022,8,2022_08,baku,previous_event_projection,2022-05-30 00:00:00+00:00,2022-06-09T23:00:00+00:00
leclerc,LEC,ferrari,2022,8,2022_08,baku,previous_event_projection,2022-05-30 00:00:00+00:00,2022-06-09T23:00:00+00:00
max_verstappen,VER,red_bull,2022,8,2022_08,baku,previous_event_projection,2022-05-30 00:00:00+00:00,2022-06-09T23:00:00+00:00
mick_schumacher,MSC,haas,2022,8,2022_08,baku,previous_event_projection,2022-05-30 00:00:00+00:00,2022-06-09T23:00:00+00:00
norris,NOR,mclaren,2022,8,2022_08,baku,previous_event_projection,2022-05-30 00:00:00+00:00,2022-06-09T23:00:00+00:00
ocon,OCO,alpine,2022,8,2022_08,baku,previous_event_projection,2022-05-30 00:00:00+00:00,2022-06-09T23:00:00+00:00
perez,PER,red_bull,2022,8,2022_08,baku,previous_event_projection,2022-05-30 00:00:00+00:00,2022-06-09T23:00:00+00:00
ricciardo,RIC,mclaren,2022,8,2022_08,baku,previous_event_projection,2022-05-30 00:00:00+00:00,2022-06-09T23:00:00+00:00
russell,RUS,mercedes,2022,8,2022_08,baku,previous_event_projection,2022-05-30 00:00:00+00:00,2022-06-09T23:00:00+00:00
sainz,SAI,ferrari,2022,8,2022_08,baku,previous_event_projection,2022-05-30 00:00:00+00:00,2022-06-09T23:00:00+00:00
stroll,STR,aston_martin,2022,8,2022_08,baku,previous_event_projection,2022-05-30 00:00:00+00:00,2022-06-09T23:00:00+00:00
tsunoda,TSU,alphatauri,2022,8,2022_08,baku,previous_event_projection,2022-05-30 00:00:00+00:00,2022-06-09T23:00:00+00:00
vettel,VET,aston_martin,2022,8,2022_08,baku,previous_event_projection,2022-05-30 00:00:00+00:00,2022-06-09T23:00:00+00:00
zhou,ZHO,alfa,2022,8,2022_08,baku,previous_event_projection,2022-05-30 00:00:00+00:00,2022-06-09T23:00:00+00:00
albon,ALB,williams,2022,9,2022_09,villeneuve,previous_event_projection,2022-06-13 00:00:00+00:00,2022-06-17T06:00:00+00:00
alonso,ALO,alpine,2022,9,2022_09,villeneuve,previous_event_projection,2022-06-13 00:00:00+00:00,2022-06-17T06:00:00+00:00
bottas,BOT,alfa,2022,9,2022_09,villeneuve,previous_event_projection,2022-06-13 00:00:00+00:00,2022-06-17T06:00:00+00:00
gasly,GAS,alphatauri,2022,9,2022_09,villeneuve,previous_event_projection,2022-06-13 00:00:00+00:00,2022-06-17T06:00:00+00:00
hamilton,HAM,mercedes,2022,9,2022_09,villeneuve,previous_event_projection,2022-06-13 00:00:00+00:00,2022-06-17T06:00:00+00:00
kevin_magnussen,MAG,haas,2022,9,2022_09,villeneuve,previous_event_projection,2022-06-13 00:00:00+00:00,2022-06-17T06:00:00+00:00
latifi,LAT,williams,2022,9,2022_09,villeneuve,previous_event_projection,2022-06-13 00:00:00+00:00,2022-06-17T06:00:00+00:00
leclerc,LEC,ferrari,2022,9,2022_09,villeneuve,previous_event_projection,2022-06-13 00:00:00+00:00,2022-06-17T06:00:00+00:00
max_verstappen,VER,red_bull,2022,9,2022_09,villeneuve,previous_event_projection,2022-06-13 00:00:00+00:00,2022-06-17T06:00:00+00:00
mick_schumacher,MSC,haas,2022,9,2022_09,villeneuve,previous_event_projection,2022-06-13 00:00:00+00:00,2022-06-17T06:00:00+00:00
norris,NOR,mclaren,2022,9,2022_09,villeneuve,previous_event_projection,2022-06-13 00:00:00+00:00,2022-06-17T06:00:00+00:00
ocon,OCO,alpine,2022,9,2022_09,villeneuve,previous_event_projection,2022-06-13 00:00:00+00:00,2022-06-17T06:00:00+00:00
perez,PER,red_bull,2022,9,2022_09,villeneuve,previous_event_projection,2022-06-13 00:00:00+00:00,2022-06-17T06:00:00+00:00
ricciardo,RIC,mclaren,2022,9,2022_09,villeneuve,previous_event_projection,2022-06-13 00:00:00+00:00,2022-06-17T06:00:00+00:00
russell,RUS,mercedes,2022,9,2022_09,villeneuve,previous_event_projection,2022-06-13 00:00:00+00:00,2022-06-17T06:00:00+00:00
sainz,SAI,ferrari,2022,9,2022_09,villeneuve,previous_event_projection,2022-06-13 00:00:00+00:00,2022-06-17T06:00:00+00:00
stroll,STR,aston_martin,2022,9,2022_09,villeneuve,previous_event_projection,2022-06-13 00:00:00+00:00,2022-06-17T06:00:00+00:00
tsunoda,TSU,alphatauri,2022,9,2022_09,villeneuve,previous_event_projection,2022-06-13 00:00:00+00:00,2022-06-17T06:00:00+00:00
vettel,VET,aston_martin,2022,9,2022_09,villeneuve,previous_event_projection,2022-06-13 00:00:00+00:00,2022-06-17T06:00:00+00:00
zhou,ZHO,alfa,2022,9,2022_09,villeneuve,previous_event_projection,2022-06-13 00:00:00+00:00,2022-06-17T06:00:00+00:00
albon,ALB,williams,2022,10,2022_10,silverstone,previous_event_projection,2022-06-20 00:00:00+00:00,2022-07-01T02:00:00+00:00
alonso,ALO,alpine,2022,10,2022_10,silverstone,previous_event_projection,2022-06-20 00:00:00+00:00,2022-07-01T02:00:00+00:00
bottas,BOT,alfa,2022,10,2022_10,silverstone,previous_event_projection,2022-06-20 00:00:00+00:00,2022-07-01T02:00:00+00:00
gasly,GAS,alphatauri,2022,10,2022_10,silverstone,previous_event_projection,2022-06-20 00:00:00+00:00,2022-07-01T02:00:00+00:00
hamilton,HAM,mercedes,2022,10,2022_10,silverstone,previous_event_projection,2022-06-20 00:00:00+00:00,2022-07-01T02:00:00+00:00
kevin_magnussen,MAG,haas,2022,10,2022_10,silverstone,previous_event_projection,2022-06-20 00:00:00+00:00,2022-07-01T02:00:00+00:00
latifi,LAT,williams,2022,10,2022_10,silverstone,previous_event_projection,2022-06-20 00:00:00+00:00,2022-07-01T02:00:00+00:00
leclerc,LEC,ferrari,2022,10,2022_10,silverstone,previous_event_projection,2022-06-20 00:00:00+00:00,2022-07-01T02:00:00+00:00
max_verstappen,VER,red_bull,2022,10,2022_10,silverstone,previous_event_projection,2022-06-20 00:00:00+00:00,2022-07-01T02:00:00+00:00
mick_schumacher,MSC,haas,2022,10,2022_10,silverstone,previous_event_projection,2022-06-20 00:00:00+00:00,2022-07-01T02:00:00+00:00
norris,NOR,mclaren,2022,10,2022_10,silverstone,previous_event_projection,2022-06-20 00:00:00+00:00,2022-07-01T02:00:00+00:00
ocon,OCO,alpine,2022,10,2022_10,silverstone,previous_event_projection,2022-06-20 00:00:00+00:00,2022-07-01T02:00:00+00:00
perez,PER,red_bull,2022,10,2022_10,silverstone,previous_event_projection,2022-06-20 00:00:00+00:00,2022-07-01T02:00:00+00:00
ricciardo,RIC,mclaren,2022,10,2022_10,silverstone,previous_event_projection,2022-06-20 00:00:00+00:00,2022-07-01T02:00:00+00:00
russell,RUS,mercedes,2022,10,2022_10,silverstone,previous_event_projection,2022-06-20 00:00:00+00:00,2022-07-01T02:00:00+00:00
sainz,SAI,ferrari,2022,10,2022_10,silverstone,previous_event_projection,2022-06-20 00:00:00+00:00,2022-07-01T02:00:00+00:00
stroll,STR,aston_martin,2022,10,2022_10,silverstone,previous_event_projection,2022-06-20 00:00:00+00:00,2022-07-01T02:00:00+00:00
tsunoda,TSU,alphatauri,2022,10,2022_10,silverstone,previous_event_projection,2022-06-20 00:00:00+00:00,2022-07-01T02:00:00+00:00
vettel,VET,aston_martin,2022,10,2022_10,silverstone,previous_event_projection,2022-06-20 00:00:00+00:00,2022-07-01T02:00:00+00:00
zhou,ZHO,alfa,2022,10,2022_10,silverstone,previous_event_projection,2022-06-20 00:00:00+00:00,2022-07-01T02:00:00+00:00
albon,ALB,williams,2022,11,2022_11,red_bull_ring,previous_event_projection,2022-07-04 00:00:00+00:00,2022-07-08T01:00:00+00:00
alonso,ALO,alpine,2022,11,2022_11,red_bull_ring,previous_event_projection,2022-07-04 00:00:00+00:00,2022-07-08T01:00:00+00:00
bottas,BOT,alfa,2022,11,2022_11,red_bull_ring,previous_event_projection,2022-07-04 00:00:00+00:00,2022-07-08T01:00:00+00:00
gasly,GAS,alphatauri,2022,11,2022_11,red_bull_ring,previous_event_projection,2022-07-04 00:00:00+00:00,2022-07-08T01:00:00+00:00
hamilton,HAM,mercedes,2022,11,2022_11,red_bull_ring,previous_event_projection,2022-07-04 00:00:00+00:00,2022-07-08T01:00:00+00:00
kevin_magnussen,MAG,haas,2022,11,2022_11,red_bull_ring,previous_event_projection,2022-07-04 00:00:00+00:00,2022-07-08T01:00:00+00:00
latifi,LAT,williams,2022,11,2022_11,red_bull_ring,previous_event_projection,2022-07-04 00:00:00+00:00,2022-07-08T01:00:00+00:00
leclerc,LEC,ferrari,2022,11,2022_11,red_bull_ring,previous_event_projection,2022-07-04 00:00:00+00:00,2022-07-08T01:00:00+00:00
max_verstappen,VER,red_bull,2022,11,2022_11,red_bull_ring,previous_event_projection,2022-07-04 00:00:00+00:00,2022-07-08T01:00:00+00:00
mick_schumacher,MSC,haas,2022,11,2022_11,red_bull_ring,previous_event_projection,2022-07-04 00:00:00+00:00,2022-07-08T01:00:00+00:00
norris,NOR,mclaren,2022,11,2022_11,red_bull_ring,previous_event_projection,2022-07-04 00:00:00+00:00,2022-07-08T01:00:00+00:00
ocon,OCO,alpine,2022,11,2022_11,red_bull_ring,previous_event_projection,2022-07-04 00:00:00+00:00,2022-07-08T01:00:00+00:00
perez,PER,red_bull,2022,11,2022_11,red_bull_ring,previous_event_projection,2022-07-04 00:00:00+00:00,2022-07-08T01:00:00+00:00
ricciardo,RIC,mclaren,2022,11,2022_11,red_bull_ring,previous_event_projection,2022-07-04 00:00:00+00:00,2022-07-08T01:00:00+00:00
russell,RUS,mercedes,2022,11,2022_11,red_bull_ring,previous_event_projection,2022-07-04 00:00:00+00:00,2022-07-08T01:00:00+00:00
sainz,SAI,ferrari,2022,11,2022_11,red_bull_ring,previous_event_projection,2022-07-04 00:00:00+00:00,2022-07-08T01:00:00+00:00
stroll,STR,aston_martin,2022,11,2022_11,red_bull_ring,previous_event_projection,2022-07-04 00:00:00+00:00,2022-07-08T01:00:00+00:00
tsunoda,TSU,alphatauri,2022,11,2022_11,red_bull_ring,previous_event_projection,2022-07-04 00:00:00+00:00,2022-07-08T01:00:00+00:00
vettel,VET,aston_martin,2022,11,2022_11,red_bull_ring,previous_event_projection,2022-07-04 00:00:00+00:00,2022-07-08T01:00:00+00:00
zhou,ZHO,alfa,2022,11,2022_11,red_bull_ring,previous_event_projection,2022-07-04 00:00:00+00:00,2022-07-08T01:00:00+00:00
