race_id,model,temperature,n_races,last_training_index,objective
2023_22,calibrated_form5,0.4691311223110991,65,202.0,winner
2024_01,calibrated_form5,0.4647936380886003,66,203.0,winner
2024_02,calibrated_form5,0.4605968956931189,67,204.0,winner
2024_03,calibrated_form5,0.4565244784335714,68,205.0,winner
2024_04,calibrated_form5,0.46414976834862204,69,206.0,winner
2024_05,calibrated_form5,0.4671932220719404,70,207.0,winner
2024_06,calibrated_form5,0.4685712087002243,71,208.0,winner
2024_07,calibrated_form5,0.4733283301686469,72,209.0,winner
2024_08,calibrated_form5,0.47796173118120633,73,210.0,winner
2024_09,calibrated_form5,0.478273511763108,74,211.0,winner
2024_10,calibrated_form5,0.4742861711933059,75,212.0,winner
2024_11,calibrated_form5,0.471485882816703,76,213.0,winner
2024_12,calibrated_form5,0.474465572978487,77,214.0,winner
2024_13,calibrated_form5,0.47892965389366315,78,215.0,winner
2024_14,calibrated_form5,0.4814958853201305,79,216.0,winner
2024_15,calibrated_form5,0.4817418800294906,80,217.0,winner
2024_16,calibrated_form5,0.4872680206238467,81,218.0,winner
2024_17,calibrated_form5,0.49389680246982914,82,219.0,winner
2024_18,calibrated_form5,0.4900352537870762,83,220.0,winner
2024_19,calibrated_form5,0.4923342914577187,84,221.0,winner
2024_20,calibrated_form5,0.49352066207822176,85,222.0,winner
2024_21,calibrated_form5,0.49979815966152297,86,223.0,winner
2024_22,calibrated_form5,0.5038574674589676,87,224.0,winner
2024_23,calibrated_form5,0.5073954643530972,88,225.0,winner
2024_24,calibrated_form5,0.5035934950680999,89,226.0,winner
2025_01,calibrated_form5,0.5077942793472063,90,227.0,winner
2025_02,calibrated_form5,0.5111818214349112,91,228.0,winner
2025_03,calibrated_form5,0.5169504654371029,92,229.0,winner
2025_04,calibrated_form5,0.5167740723914902,93,230.0,winner
2025_05,calibrated_form5,0.5200698307822748,94,231.0,winner
2025_06,calibrated_form5,0.5233069203828988,95,232.0,winner
2025_07,calibrated_form5,0.5240517839652991,96,233.0,winner
2025_08,calibrated_form5,0.5257445175340556,97,234.0,winner
2025_09,calibrated_form5,0.5254834168753731,98,235.0,winner
2025_10,calibrated_form5,0.5218889458219448,99,236.0,winner
2025_11,calibrated_form5,0.526622722673937,100,237.0,winner
2025_12,calibrated_form5,0.5297793412918984,101,238.0,winner
2025_13,calibrated_form5,0.531474327808435,102,239.0,winner
2025_14,calibrated_form5,0.5278674977057823,103,240.0,winner
2025_15,calibrated_form5,0.5276010232856049,104,241.0,winner
2025_16,calibrated_form5,0.5241169468356744,105,242.0,winner
2025_17,calibrated_form5,0.5271369155169267,106,243.0,winner
2025_18,calibrated_form5,0.526884999886699,107,244.0,winner
2025_19,calibrated_form5,0.5266372768447577,108,245.0,winner
2025_20,calibrated_form5,0.5241991962645431,109,246.0,winner
2025_21,calibrated_form5,0.5256915974852775,110,247.0,winner
2025_22,calibrated_form5,0.5254614850712163,111,248.0,winner
2025_23,calibrated_form5,0.5222171407502006,112,249.0,winner
2025_24,calibrated_form5,0.5190438322479083,113,250.0,winner
2022_01,calibrated_latent_strength,0.34893540579143334,22,159.0,winner
2022_02,calibrated_latent_strength,0.3749956732470269,23,160.0,winner
2022_03,calibrated_latent_strength,0.37132512540727536,24,161.0,winner
2022_04,calibrated_latent_strength,0.369363337669669,25,162.0,winner
2022_05,calibrated_latent_strength,0.3614086669483102,26,163.0,winner
2022_06,calibrated_latent_strength,0.3518621403676398,27,164.0,winner
2022_07,calibrated_latent_strength,0.3433554020338064,28,165.0,winner
2022_08,calibrated_latent_strength,0.34579312363747805,29,166.0,winner
2022_09,calibrated_latent_strength,0.338801882697595,30,167.0,winner
2022_10,calibrated_latent_strength,0.33174931931559404,31,168.0,winner
2022_11,calibrated_latent_strength,0.33782111106661417,32,169.0,winner
2022_12,calibrated_latent_strength,0.36503055577585813,33,170.0,winner
2022_13,calibrated_latent_strength,0.3575114516017179,34,171.0,winner
2022_14,calibrated_latent_strength,0.3504407823290866,35,172.0,winner
2022_15,calibrated_latent_strength,0.34359215145372907,36,173.0,winner
2022_16,calibrated_latent_strength,0.33719147222286666,37,174.0,winner
2022_17,calibrated_latent_strength,0.33102554393902894,38,175.0,winner
2022_18,calibrated_latent_strength,0.35083604472987984,39,176.0,winner
2022_19,calibrated_latent_strength,0.3453947301307341,40,177.0,winner
2022_20,calibrated_latent_strength,0.3398391618754956,41,178.0,winner
2022_21,calibrated_latent_strength,0.3343446723753343,42,179.0,winner
2022_22,calibrated_latent_strength,0.34892059587770313,43,180.0,winner
2023_01,calibrated_latent_strength,0.3433131999346455,44,181.0,winner
2023_02,calibrated_latent_strength,0.33785648505981136,45,182.0,winner
2023_03,calibrated_latent_strength,0.3441667681723317,46,183.0,winner
2023_04,calibrated_latent_strength,0.3385878837281536,47,184.0,winner
2023_05,calibrated_latent_strength,0.3418855053100633,48,185.0,winner
2023_06,calibrated_latent_strength,0.3364636404536264,49,186.0,winner
2023_07,calibrated_latent_strength,0.33128429218006566,50,187.0,winner
2023_08,calibrated_latent_strength,0.3260067771258604,51,188.0,winner
2023_09,calibrated_latent_strength,0.32097979283628336,52,189.0,winner
2023_10,calibrated_latent_strength,0.3164810248904486,53,190.0,winner
2023_11,calibrated_latent_strength,0.3122342061174024,54,191.0,winner
2023_12,calibrated_latent_strength,0.3082887132818033,55,192.0,winner
2023_13,calibrated_latent_strength,0.30466093718131304,56,193.0,winner
2023_14,calibrated_latent_strength,0.3012569889522442,57,194.0,winner
2023_15,calibrated_latent_strength,0.29892827733127686,58,195.0,winner
2023_16,calibrated_latent_strength,0.3088592718223651,59,196.0,winner
2023_17,calibrated_latent_strength,0.30558732867346805,60,197.0,winner
2023_18,calibrated_latent_strength,0.3030306117466901,61,198.0,winner
2023_19,calibrated_latent_strength,0.3001903500067958,62,199.0,winner
2023_20,calibrated_latent_strength,0.2976962104777026,63,200.0,winner
2023_21,calibrated_latent_strength,0.2956938159475048,64,201.0,winner
2023_22,calibrated_latent_strength,0.29325090915624435,65,202.0,winner
2024_01,calibrated_latent_strength,0.2908041151522792,66,203.0,winner
2024_02,calibrated_latent_strength,0.2883909066717707,67,204.0,winner
2024_03,calibrated_latent_strength,0.2861108172281773,68,205.0,winner
2024_04,calibrated_latent_strength,0.29312636619782967,69,206.0,winner
2024_05,calibrated_latent_strength,0.2904943482350888,70,207.0,winner
2024_06,calibrated_latent_strength,0.28793934276369065,71,208.0,winner
2024_07,calibrated_latent_strength,0.296030145609704,72,209.0,winner
2024_08,calibrated_latent_strength,0.2933971872563739,73,210.0,winner
2024_09,calibrated_latent_strength,0.2967651895974631,74,211.0,winner
2024_10,calibrated_latent_strength,0.29404551042343285,75,212.0,winner
